,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1003,85,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.45454545454545453,0.045454545454545456,0.045454545454545456
1,2010,125,0.6666666666666666,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035
2,3012,212,0.627906976744186,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.09302325581395349
3,4018,275,0.5416666666666666,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.0625
4,5022,309,0.5555555555555556,0.24444444444444444,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.044444444444444446
5,6030,352,0.625,0.21428571428571427,0.05357142857142857,0.03571428571428571,0.017857142857142856,0.05357142857142857
6,7037,396,0.7,0.14285714285714285,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.07142857142857142
7,8044,438,0.7866666666666666,0.09333333333333334,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.05333333333333334
8,9051,470,0.8024691358024691,0.07407407407407407,0.024691358024691357,0.024691358024691357,0.012345679012345678,0.06172839506172839
9,10055,494,0.7682926829268293,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.07317073170731707
10,11196,540,0.7625,0.0875,0.025,0.025,0.0125,0.0875
11,12415,617,0.8378378378378378,0.04054054054054054,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.06756756756756757
12,13631,668,0.810126582278481,0.06329113924050633,0.0379746835443038,0.02531645569620253,0.012658227848101266,0.05063291139240506
13,14849,724,0.8117647058823529,0.08235294117647059,0.03529411764705882,0.023529411764705882,0.011764705882352941,0.03529411764705882
14,16066,777,0.8526315789473684,0.06315789473684211,0.031578947368421054,0.021052631578947368,0.010526315789473684,0.021052631578947368
15,17285,813,0.8409090909090909,0.06818181818181818,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.022727272727272728
16,18504,853,0.8636363636363636,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.022727272727272728
17,19722,892,0.8777777777777778,0.05555555555555555,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.011111111111111112
18,20940,918,0.8695652173913043,0.05434782608695652,0.03260869565217391,0.021739130434782608,0.010869565217391304,0.010869565217391304
19,22156,947,0.8383838383838383,0.04040404040404041,0.06060606060606061,0.020202020202020204,0.010101010101010102,0.030303030303030304
20,23373,971,0.8383838383838383,0.06060606060606061,0.04040404040404041,0.020202020202020204,0.010101010101010102,0.030303030303030304
21,24592,995,0.8640776699029126,0.04854368932038835,0.038834951456310676,0.019417475728155338,0.009708737864077669,0.019417475728155338
22,25809,1006,0.8712871287128713,0.039603960396039604,0.039603960396039604,0.019801980198019802,0.009900990099009901,0.019801980198019802
23,27027,1022,0.875,0.03571428571428571,0.044642857142857144,0.017857142857142856,0.008928571428571428,0.017857142857142856
24,28245,1047,0.8796296296296297,0.027777777777777776,0.046296296296296294,0.018518518518518517,0.009259259259259259,0.018518518518518517
25,29461,1067,0.8703703703703703,0.027777777777777776,0.05555555555555555,0.018518518518518517,0.009259259259259259,0.018518518518518517
26,30677,1088,0.8952380952380953,0.01904761904761905,0.047619047619047616,0.01904761904761905,0.009523809523809525,0.009523809523809525
27,31897,1110,0.8571428571428571,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.011904761904761904,0.011904761904761904
28,33117,1129,0.872093023255814,0.023255813953488372,0.05813953488372093,0.023255813953488372,0.011627906976744186,0.011627906976744186
29,34336,1139,0.8850574712643678,0.022988505747126436,0.04597701149425287,0.022988505747126436,0.011494252873563218,0.011494252873563218
30,35555,1154,0.8953488372093024,0.023255813953488372,0.03488372093023256,0.023255813953488372,0.011627906976744186,0.011627906976744186
31,36775,1164,0.896551724137931,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.011494252873563218
32,37994,1174,0.9047619047619048,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.011904761904761904,0.011904761904761904
33,39213,1184,0.9069767441860465,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.011627906976744186,0.011627906976744186
34,40432,1201,0.9042553191489362,0.031914893617021274,0.02127659574468085,0.02127659574468085,0.010638297872340425,0.010638297872340425
35,41650,1206,0.9130434782608695,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.010869565217391304
36,42867,1214,0.9148936170212766,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.010638297872340425,0.010638297872340425
37,44086,1224,0.9239130434782609,0.021739130434782608,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.010869565217391304
38,45305,1234,0.9247311827956989,0.021505376344086023,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.010752688172043012
39,46522,1241,0.9120879120879121,0.02197802197802198,0.01098901098901099,0.02197802197802198,0.01098901098901099,0.02197802197802198
40,47741,1249,0.9072164948453608,0.030927835051546393,0.010309278350515464,0.020618556701030927,0.010309278350515464,0.020618556701030927
41,48958,1257,0.8913043478260869,0.043478260869565216,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.021739130434782608
42,50175,1262,0.9021739130434783,0.03260869565217391,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.021739130434782608
43,50175,1262,0.9021739130434783,0.03260869565217391,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.021739130434782608
