,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1004,95,0.09090909090909091,0.4090909090909091,0.09090909090909091,0.3181818181818182,0.045454545454545456,0.045454545454545456
1,2008,184,0.4423076923076923,0.4230769230769231,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.019230769230769232
2,3013,249,0.3404255319148936,0.48936170212765956,0.06382978723404255,0.06382978723404255,0.02127659574468085,0.02127659574468085
3,4015,300,0.49019607843137253,0.39215686274509803,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549
4,5021,330,0.48214285714285715,0.4107142857142857,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.017857142857142856
5,6028,374,0.6363636363636364,0.2727272727272727,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.01818181818181818
6,7032,404,0.5686274509803921,0.29411764705882354,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0196078431372549
7,8037,441,0.54,0.32,0.02,0.04,0.02,0.06
8,9043,463,0.6428571428571429,0.23214285714285715,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.05357142857142857
9,10048,490,0.6716417910447762,0.208955223880597,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.04477611940298507
10,11285,533,0.7352941176470589,0.1323529411764706,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.04411764705882353
11,12327,603,0.8157894736842105,0.09210526315789473,0.039473684210526314,0.02631578947368421,0.013157894736842105,0.013157894736842105
12,13369,667,0.7901234567901234,0.09876543209876543,0.04938271604938271,0.024691358024691357,0.012345679012345678,0.024691358024691357
13,14410,734,0.7912087912087912,0.08791208791208792,0.07692307692307693,0.02197802197802198,0.01098901098901099,0.01098901098901099
14,15453,788,0.8089887640449438,0.0898876404494382,0.056179775280898875,0.02247191011235955,0.011235955056179775,0.011235955056179775
15,16495,825,0.8131868131868132,0.0989010989010989,0.04395604395604396,0.02197802197802198,0.01098901098901099,0.01098901098901099
16,17538,867,0.8260869565217391,0.11956521739130435,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.010869565217391304
17,18578,896,0.8314606741573034,0.11235955056179775,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.011235955056179775
18,19620,924,0.8,0.1411764705882353,0.011764705882352941,0.023529411764705882,0.011764705882352941,0.011764705882352941
19,20662,952,0.8,0.1368421052631579,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.010526315789473684
20,21704,981,0.7938144329896907,0.14432989690721648,0.020618556701030927,0.020618556701030927,0.010309278350515464,0.010309278350515464
21,22745,1017,0.8285714285714286,0.11428571428571428,0.01904761904761905,0.01904761904761905,0.009523809523809525,0.009523809523809525
22,23787,1034,0.8415841584158416,0.09900990099009901,0.019801980198019802,0.019801980198019802,0.009900990099009901,0.009900990099009901
23,24829,1060,0.8125,0.11458333333333333,0.020833333333333332,0.020833333333333332,0.010416666666666666,0.020833333333333332
24,25871,1078,0.8229166666666666,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.010416666666666666,0.020833333333333332
25,26914,1094,0.8210526315789474,0.09473684210526316,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.031578947368421054
26,27956,1110,0.8229166666666666,0.08333333333333333,0.03125,0.020833333333333332,0.010416666666666666,0.03125
27,28998,1120,0.8279569892473119,0.08602150537634409,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.03225806451612903
28,30042,1131,0.8043478260869565,0.08695652173913043,0.03260869565217391,0.021739130434782608,0.010869565217391304,0.043478260869565216
29,31084,1148,0.8,0.09473684210526316,0.031578947368421054,0.021052631578947368,0.010526315789473684,0.042105263157894736
30,32125,1159,0.782608695652174,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.05434782608695652
31,33166,1172,0.78125,0.10416666666666667,0.03125,0.020833333333333332,0.010416666666666666,0.052083333333333336
32,34208,1189,0.8021978021978022,0.0989010989010989,0.03296703296703297,0.02197802197802198,0.01098901098901099,0.03296703296703297
33,35250,1194,0.8085106382978723,0.09574468085106383,0.031914893617021274,0.02127659574468085,0.010638297872340425,0.031914893617021274
34,36292,1203,0.8191489361702128,0.0851063829787234,0.031914893617021274,0.02127659574468085,0.010638297872340425,0.031914893617021274
35,37612,1250,0.8235294117647058,0.06862745098039216,0.029411764705882353,0.0196078431372549,0.00980392156862745,0.049019607843137254
36,38669,1308,0.8181818181818182,0.0707070707070707,0.030303030303030304,0.020202020202020204,0.010101010101010102,0.050505050505050504
37,39726,1363,0.8349514563106796,0.06796116504854369,0.038834951456310676,0.019417475728155338,0.009708737864077669,0.02912621359223301
38,40784,1409,0.8157894736842105,0.07017543859649122,0.06140350877192982,0.017543859649122806,0.008771929824561403,0.02631578947368421
39,41841,1441,0.8278688524590164,0.05737704918032787,0.07377049180327869,0.01639344262295082,0.00819672131147541,0.01639344262295082
40,42898,1473,0.8571428571428571,0.03968253968253968,0.06349206349206349,0.015873015873015872,0.007936507936507936,0.015873015873015872
41,43956,1493,0.8780487804878049,0.04065040650406504,0.04065040650406504,0.016260162601626018,0.008130081300813009,0.016260162601626018
42,45013,1510,0.8699186991869918,0.04065040650406504,0.04065040650406504,0.016260162601626018,0.008130081300813009,0.024390243902439025
43,46070,1528,0.888,0.04,0.032,0.016,0.008,0.016
44,47127,1545,0.8931297709923665,0.03816793893129771,0.030534351145038167,0.015267175572519083,0.007633587786259542,0.015267175572519083
45,48185,1557,0.8872180451127819,0.03759398496240601,0.03759398496240601,0.015037593984962405,0.007518796992481203,0.015037593984962405
46,49242,1574,0.8796992481203008,0.045112781954887216,0.03759398496240601,0.015037593984962405,0.007518796992481203,0.015037593984962405
47,50298,1587,0.8676470588235294,0.04411764705882353,0.051470588235294115,0.014705882352941176,0.007352941176470588,0.014705882352941176
48,50298,1587,0.8676470588235294,0.04411764705882353,0.051470588235294115,0.014705882352941176,0.007352941176470588,0.014705882352941176
