,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1004,126,0.2413793103448276,0.13793103448275862,0.034482758620689655,0.5172413793103449,0.034482758620689655,0.034482758620689655
1,2010,243,0.38636363636363635,0.45454545454545453,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.022727272727272728
2,3014,316,0.3191489361702128,0.5531914893617021,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.02127659574468085
3,4023,385,0.39622641509433965,0.5094339622641509,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886
4,5026,433,0.3157894736842105,0.5614035087719298,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.017543859649122806
5,6030,470,0.3673469387755102,0.4897959183673469,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.02040816326530612
6,7035,500,0.45901639344262296,0.3770491803278688,0.06557377049180328,0.04918032786885246,0.01639344262295082,0.03278688524590164
7,8039,560,0.6447368421052632,0.2236842105263158,0.06578947368421052,0.02631578947368421,0.013157894736842105,0.02631578947368421
8,9042,609,0.6707317073170732,0.2073170731707317,0.036585365853658534,0.024390243902439025,0.012195121951219513,0.04878048780487805
9,10044,647,0.7294117647058823,0.16470588235294117,0.03529411764705882,0.023529411764705882,0.011764705882352941,0.03529411764705882
10,11222,689,0.7567567567567568,0.13513513513513514,0.04054054054054054,0.02702702702702703,0.013513513513513514,0.02702702702702703
11,12465,770,0.8805970149253731,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.014925373134328358
12,13709,833,0.9027777777777778,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.013888888888888888
13,14952,884,0.9047619047619048,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.011904761904761904,0.011904761904761904
14,16193,924,0.8571428571428571,0.05194805194805195,0.03896103896103896,0.025974025974025976,0.012987012987012988,0.012987012987012988
15,17436,967,0.9069767441860465,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.011627906976744186,0.011627906976744186
16,18677,1003,0.9012345679012346,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.012345679012345678,0.012345679012345678
17,19921,1027,0.8888888888888888,0.037037037037037035,0.024691358024691357,0.024691358024691357,0.012345679012345678,0.012345679012345678
18,21163,1047,0.8888888888888888,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.022222222222222223
19,22406,1088,0.898876404494382,0.033707865168539325,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.02247191011235955
20,23649,1111,0.896551724137931,0.04597701149425287,0.011494252873563218,0.022988505747126436,0.011494252873563218,0.011494252873563218
21,24892,1139,0.8969072164948454,0.05154639175257732,0.010309278350515464,0.020618556701030927,0.010309278350515464,0.010309278350515464
22,26135,1160,0.8888888888888888,0.05555555555555555,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.011111111111111112
23,27379,1183,0.9111111111111111,0.03333333333333333,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.011111111111111112
24,28621,1204,0.9111111111111111,0.03333333333333333,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.011111111111111112
25,29861,1223,0.9195402298850575,0.022988505747126436,0.011494252873563218,0.022988505747126436,0.011494252873563218,0.011494252873563218
26,31102,1234,0.9080459770114943,0.022988505747126436,0.022988505747126436,0.022988505747126436,0.011494252873563218,0.011494252873563218
27,32343,1249,0.9058823529411765,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.011764705882352941,0.011764705882352941
28,33585,1254,0.9036144578313253,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.012048192771084338
29,34826,1269,0.9036144578313253,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.012048192771084338
30,36068,1286,0.8977272727272727,0.03409090909090909,0.022727272727272728,0.022727272727272728,0.011363636363636364,0.011363636363636364
31,37310,1310,0.9,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.011111111111111112
32,38552,1324,0.9032258064516129,0.03225806451612903,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.010752688172043012
33,39794,1333,0.9052631578947369,0.031578947368421054,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.010526315789473684
34,41037,1343,0.9072164948453608,0.030927835051546393,0.020618556701030927,0.020618556701030927,0.010309278350515464,0.010309278350515464
35,42278,1348,0.9072164948453608,0.030927835051546393,0.020618556701030927,0.020618556701030927,0.010309278350515464,0.010309278350515464
36,43521,1357,0.91,0.03,0.02,0.02,0.01,0.01
37,44763,1369,0.912621359223301,0.02912621359223301,0.019417475728155338,0.019417475728155338,0.009708737864077669,0.009708737864077669
38,46007,1376,0.9072164948453608,0.030927835051546393,0.020618556701030927,0.020618556701030927,0.010309278350515464,0.010309278350515464
39,47247,1386,0.9117647058823529,0.029411764705882353,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.00980392156862745
40,48491,1395,0.9134615384615384,0.028846153846153848,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.009615384615384616
41,49733,1400,0.9108910891089109,0.0297029702970297,0.019801980198019802,0.019801980198019802,0.009900990099009901,0.009900990099009901
42,50229,1403,0.9108910891089109,0.0297029702970297,0.019801980198019802,0.019801980198019802,0.009900990099009901,0.009900990099009901
